chrom	Start_cM	End_cM	length_bp	length_cM
15359	chr19	14.099575385171	14.2279375779338	32722	0.128362192762809
15360	chr19	8.46409028040143	8.47943771942409	16803	0.0153474390226656
15361	chr19	9.14090121361897	9.24432187315294	62856	0.103420659533974
15362	chr19	18.7865010274827	18.8110051853346	1133	0.0245041578519043
15363	chr19	118.378866983764	118.4070598339	35111	0.0281928501366195
15364	chr19	42.4661601637531	42.4726961032187	618	0.0065359394655502
15365	chr19	4.41041893872742	4.41112462265323	94	0.000705683925807499
15366	chr19	4.49227203452873	4.5954709059414	4528	0.103198871412663
15367	chr19	19.968261306017	19.968660579991	256	0.000399273973979319
15368	chr19	40.3991309540097	40.4323984844396	37519	0.033267530429903
15369	chr19	94.8564360523	94.8869811220264	408	0.0305450697263723
15370	chr19	4.44069183075172	4.60740246061222	36748	0.166710629860504
15371	chr19	42.3197772831521	42.5382045292125	11320	0.218427246060415
15372	chr19	54.3413427055323	54.522916025091	396231	0.181573319558652
15373	chr19	81.3610008169278	81.5122420472627	579498	0.151241230334918
15374	chr19	2.43551491283128	2.44714719661093	549	0.0116322837796474
15375	chr19	8.91585979965	8.97545197527562	37773	0.0595921756256157
15376	chr19	9.0174037197755	9.02675484812132	2876	0.00935112834581808
15377	chr19	92.4244064108745	92.4524209976756	58082	0.0280145868010209
15378	chr19	123.960222977098	123.976316841723	35675	0.0160938646251196
15379	chr19	5.14572667331187	5.15230764000913	515	0.00658096669726582
15380	chr19	7.96237263261528	7.99122398626052	12878	0.0288513536452362
15381	chr19	23.3141979750155	23.3671185033471	3565	0.0529205283315335
15382	chr19	19.6632147326085	19.7365966299532	91432	0.0733818973447598
15383	chr19	51.3943617406359	51.6033174773927	81856	0.208955736756835
15384	chr19	93.4421944376109	93.6677062589955	348025	0.225511821384629
15385	chr19	105.499779269509	105.534335795727	527	0.0345565262170737
15386	chr19	110.968162692893	111.004124924373	19194	0.035962231480184
15387	chr19	125.503133152989	125.51187326606	313	0.00874011307169553
15388	chr19	4.42625033179737	4.51533886712579	173560	0.089088535328421
15389	chr19	27.9772897183842	27.9780170782473	90	0.000727359863052612
15390	chr19	43.369783425917	43.4115960690407	26811	0.0418126431237766
15391	chr19	52.0539337817811	52.1210995825158	247740	0.0671658007347631
15392	chr19	52.7259539306737	52.8542254544981	177237	0.128271523824353
15393	chr19	53.9077747981121	53.9113285969352	98	0.00355379882307716
15394	chr19	92.8319327537079	92.9278926373593	243106	0.0959598836514175
15395	chr19	92.9600775175835	93.1652957552	170512	0.205218237616521
15396	chr19	93.1150056180114	93.2304795248615	145754	0.11547390685007
15397	chr19	100.945342016058	100.972348189699	4584	0.0270061736405296
15398	chr19	101.000068345135	101.032700780524	396	0.0326324353891607
15399	chr19	8.81085899824516	8.83693676895891	795	0.0260777707137532
15400	chr19	101.657148832279	101.785499480931	429391	0.128350648651406
15401	chr19	105.865904004469	105.887369106689	943	0.0214651022205459
15402	chr19	106.828903365623	106.926878868078	94065	0.0979755024550855
15403	chr19	92.5945383796626	92.6141396524938	273	0.0196012728312809
15404	chr19	11.7206720689416	11.7673552552067	1772	0.046683186265172
15405	chr19	132.457335468665	132.481456062833	1330	0.024120594168636
15406	chr19	133.114304283521	133.150557717915	1999	0.0362534343933305
15407	chr19	101.004435817548	101.036738632378	392	0.0323028148296771
15408	chr19	101.88045072966	101.886919959685	274	0.00646923002486233
15409	chr19	125.601814210795	125.688938658828	45276	0.0871244480324407
15410	chr19	144.284204907663	144.326272567779	102270	0.0420676601162882
15411	chr19	49.5451292376513	49.5642086973797	6954	0.0190794597284736
15412	chr19	40.6045372309312	40.6187269148501	274	0.0141896839189286
15413	chr19	100.925037760061	101.067887775249	49047	0.142850015188827
15414	chr19	19.6965487517897	19.8284034340106	313954	0.131854682220901
15415	chr19	21.6582042111359	21.6613872643375	125	0.0031830532016599
15416	chr19	37.0428654463678	37.1228757579402	98442	0.0800103115723161
15417	chr19	40.0253658026816	40.0341406670566	2424	0.00877486437497765
15418	chr19	93.4599975341535	93.4680898507542	155	0.00809231660070964
15419	chr19	54.2126039395565	54.2987897793871	33889	0.0861858398305912
15420	chr19	3.22745776385224	3.23518494801535	4309	0.00772718416310614
15421	chr19	109.255890101725	109.28856989623	112505	0.0326797945046167
15422	chr19	19.8010685684178	19.8011024183433	91	3.38499254404212e-05
15423	chr19	110.644801547691	110.759340624196	103053	0.114539076505451
15424	chr19	76.2489895976803	76.2687403127481	817	0.0197507150677865
15425	chr19	94.1468989829855	94.155425256742	661	0.00852627375651593
15426	chr19	133.109643386753	133.110151188736	28	0.000507801982507772
15427	chr19	105.556302467978	105.645127416769	220526	0.0888249487911139
15428	chr19	144.43401185929	144.45357446808	362	0.0195626087894425
15429	chr19	8.19905154776787	8.20717733234807	3030	0.00812578458020141
15430	chr19	8.34039664804191	8.38742490687008	37264	0.0470282588281687
15431	chr19	33.1647134355308	33.1939209389164	1018	0.0292075033855994
15432	chr19	46.9526264921982	46.9930048870996	30209	0.0403783949013672
15433	chr19	144.299518547114	144.376584672487	111144	0.0770661253729088
15434	chr19	148.390275199124	148.409364108007	14631	0.0190889088827362
15435	chr19	52.908666499537	53.2163148954825	371411	0.307648395945478
15436	chr19	106.340949959032	106.490225845532	108039	0.149275886500234
15437	chr19	109.269220960067	109.272268168031	7156	0.00304720796441416
15438	chr19	120.277075660842	120.362021121599	96766	0.0849454607571118
15439	chr19	19.3994910122396	19.4215832342741	3150	0.0220922220344981
15440	chr19	23.3453940158773	23.3499936510622	287	0.00459963518487783
15441	chr19	40.3840962699596	40.4239146690118	23847	0.0398183990522298
15442	chr19	106.218132783923	106.302361333197	154614	0.0842285492743429
15443	chr19	94.8118911590661	94.8175060615746	75	0.00561490250855456
15444	chr19	32.8173755137363	32.9002681401699	88671	0.0828926264335763
15445	chr19	110.860563397571	110.965101881429	2664	0.104538483857127
15446	chr19	147.113396649428	147.147410393002	496	0.0340137435733254
15447	chr19	3.00533843213483	3.01632494705058	625	0.0109865149157442
15448	chr19	19.9061365478901	19.9591137868335	68041	0.0529772389434378
15449	chr19	106.849125085417	106.911265555666	36554	0.0621404702487212
15450	chr19	119.059848477184	119.2350479566	140805	0.175199479416449
15451	chr19	30.0926929310009	30.204399535327	88363	0.111706604326127
15452	chr19	40.2622998154596	40.2658836561086	1675	0.00358384064897876
15453	chr19	42.550466283325	42.6101213845203	68100	0.0596551011952613
15454	chr19	9.08192822675399	9.29421962383608	115677	0.21229139708209
15455	chr19	42.4547114359927	42.4984795137216	3752	0.0437680777288421
15456	chr19	8.30503385470423	8.36864534532761	8258	0.0636114906233853
15457	chr19	46.9997753295568	47.3206329511667	241556	0.320857621609925
15458	chr19	139.19784578077	139.225948571254	773	0.028102790483473
15459	chr19	40.6923225802731	40.7578558610536	203608	0.065533280780528
15460	chr19	81.7038339901238	81.7990100968366	111296	0.0951761067127848
15461	chr19	42.5763205311593	42.5808121285934	1676	0.00449159743411087
15462	chr19	119.075507360738	119.080954746613	1544	0.00544738587539939
15463	chr19	2.22718828253585	2.23852071262766	9701	0.0113324300918092
15464	chr19	94.1593721958031	94.2350186679473	60466	0.0756464721441859
15465	chr19	2.29735844408423	2.40326898850132	72146	0.10591054441709
15466	chr19	9.19100648209936	9.21166077276254	39782	0.0206542906631793
15467	chr19	32.9224696143521	32.9374593262556	1953	0.0149897119035529
15468	chr19	46.4283230107607	46.5745457366797	16802	0.146222725918982
15469	chr19	4.51177740970257	4.58290394304109	3026	0.0711265333385249
15470	chr19	19.9238567582344	19.9259157830057	5862	0.00205902477128816
15471	chr19	46.7795351932396	46.788850378882	12460	0.00931518564240008
15472	chr19	40.1733492174666	40.175662351141	342	0.00231313367444841
15473	chr19	123.990482110955	124.042290005999	622	0.0518078950440639
15474	chr19	130.700958906523	130.783265549092	7706	0.0823066425691081
15475	chr19	46.6249138644755	46.6306049661512	11049	0.00569110167572262
15476	chr19	105.832982187449	105.853006280423	399	0.0200240929742108
15477	chr19	118.174111098152	118.178901492183	12016	0.00479039403087711
15478	chr20	4.70374577743698	4.76059240220573	15521	0.0568466247687507
15479	chr20	10.2584836625334	10.3273489945055	25761	0.0688653319720647
15480	chr20	10.7132882990217	10.7156320069473	595	0.00234370792565208
15481	chr20	13.9113461167261	13.9755871685845	44507	0.0642410518583514
15482	chr20	36.7065550210924	36.7552025320139	23419	0.0486475109215192
15483	chr20	39.9176072691897	39.9892850790387	69092	0.0716778098489925
15484	chr20	40.0901095561661	40.1547494583884	41376	0.0646399022222397
15485	chr20	42.5306036896578	42.5826863197352	51745	0.0520826300774004
15486	chr20	42.6918676591282	42.7071432452662	787	0.0152755861379603
15487	chr20	42.8034775752997	42.8237524014175	1100	0.0202748261178058
15488	chr20	44.8163713150622	45.1316989592703	181903	0.315327644208104
15489	chr20	46.8251433582025	46.8889326431008	3342	0.0637892848983057
15490	chr20	51.9214596457835	51.923906234525	451	0.00244658874153458
15491	chr20	52.3783885941275	52.3943903097633	10355	0.0160017156357313
15492	chr20	53.0608403432542	53.1390575306307	97841	0.0782171873765307
15493	chr20	58.5912861999304	58.7410998844568	71271	0.149813684526443
15494	chr20	58.8376372916043	59.0025074330719	29755	0.164870141467517
15495	chr20	60.2784788868328	60.3928986665083	98786	0.114419779675558
15496	chr20	62.0631861070537	62.3103587559022	29052	0.247172648848448
15497	chr20	66.041930787183	66.1308580905572	67442	0.0889273033741773
15498	chr20	66.4520732578085	66.5551662776396	8246	0.103093019831036
15499	chr20	74.1200992404179	74.1285682070583	6249	0.00846896664037899
15500	chr20	75.4446947946863	75.8764537612249	387148	0.431758966538567
15501	chr20	78.5945471376324	78.7286416690888	182845	0.134094531456469
15502	chr20	84.0446567633354	84.0554711692691	329	0.010814405933715
15503	chr20	90.7773008524357	90.8399754682971	63404	0.0626746158613258
15504	chr20	90.9702583504473	90.9704584336861	18	0.000200083238837578
15505	chr20	91.6515213683261	91.7145941430447	13050	0.0630727747185915
15506	chr20	93.7916259110102	93.9069843546334	65707	0.115358443623251
15507	chr20	95.1186661960178	95.1410232316035	34623	0.022357035585614
15508	chr20	96.1286888379815	96.2550598971778	16399	0.126371059196373
15509	chr20	97.2390128295865	97.2604555225005	256	0.0214426929140785
15510	chr20	97.7059966192181	97.7109459309286	594	0.00494931171049018
15511	chr20	98.0020192742032	98.0658368690176	33220	0.0638175948143811
15512	chr20	123.893854160053	123.961193750002	117618	0.0673395899494551
15513	chr20	133.452429781301	133.561861967996	21013	0.109432186694278
15514	chr20	139.882892137605	139.938616600215	165264	0.0557244626093905
15515	chr20	5.23873865430123	5.24362012316543	65	0.00488146886419738
15516	chr20	13.7351251479378	13.8161507979556	130395	0.0810256500177964
15517	chr20	20.9725237319483	21.0079750577716	747	0.0354513258233133
15518	chr20	40.4749576899372	40.5586837134227	11449	0.0837260234855606
15519	chr20	42.6884601610708	42.7284145477252	2081	0.0399543866543794
15520	chr20	43.4348217649773	43.6734469653718	259359	0.238625200394488
15521	chr20	45.4186887921872	45.5789281472503	89899	0.160239355063062
15522	chr20	45.8286626600173	45.8417338523967	17143	0.0130711923794067
15523	chr20	53.5007581413912	53.5626353158422	32432	0.0618771744510056
15524	chr20	54.0592379747063	54.3636219265175	225642	0.30438395181114
15525	chr20	56.7763696318107	56.7948971233255	1391	0.018527491514881
15526	chr20	60.885752388023	60.9007280582278	1551	0.0149756702048123
15527	chr20	66.2390323339729	66.4383074011377	223166	0.199275067164834
15528	chr20	74.2945870357634	74.347040340667	83383	0.0524533049035654
15529	chr20	92.6461622447394	92.7175242356692	29958	0.0713619909297449
15530	chr20	109.10108827558	109.122995655439	514	0.0219073798588454
15531	chr20	115.485265060914	115.491830776466	1356	0.00656571555137475
15532	chr20	119.698924925857	119.702204316312	44	0.00327939045497772
15533	chr20	123.954585339309	124.028713338962	66228	0.0741279996529869
15534	chr20	131.052155988578	131.158444285432	142067	0.10628829685399
15535	chr20	132.7796083697	132.82233627937	2356	0.0427279096701625
15536	chr20	138.085260285937	138.201853033593	91299	0.116592747655517
15537	chr20	143.203325018817	143.36342203779	34219	0.160097018972124
15538	chr20	2.13827598252621	2.19919076752905	23115	0.0609147850028431
15539	chr20	5.86069425080525	5.86971979585042	6456	0.00902554504517106
15540	chr20	6.10067644757643	6.17125072962662	50482	0.0705742820501882
15541	chr20	6.359594674007	6.40025995502671	29088	0.0406652810197157
15542	chr20	10.4613968112449	10.5474398900653	24858	0.0860430788204631
15543	chr20	13.5479947858051	13.8200360947698	292190	0.272041308964713
15544	chr20	14.8103261282079	15.1742794668706	231683	0.363953338662714
15545	chr20	16.5741120544929	16.5765815909668	72	0.00246953647388537
15546	chr20	16.6623745032	16.7414352646985	6582	0.0790607614985461
15547	chr20	42.2232428389543	42.2821866104836	52657	0.0589437715293926
15548	chr20	46.5752754577275	46.5756403182513	7	0.000364860523866639
15549	chr20	54.0843729300163	54.1077155795147	547	0.0233426494984244
15550	chr20	54.3411036941891	54.3669914730696	97125	0.0258877788805165
15551	chr20	54.4797439679699	54.5159661556756	21479	0.0362221877056967
15552	chr20	58.9977765290532	59.0601177591004	39827	0.0623412300471387
15553	chr20	61.2721845065153	61.344365719335	4213	0.0721812128197215
15554	chr20	73.2897734844323	73.2942458896695	12306	0.00447240523710946
15555	chr20	84.8583791903186	85.1430543561894	808499	0.284675165870766
15556	chr20	93.9542022348635	93.9785132995857	554	0.0243110647221556
15557	chr20	102.592711548611	102.691427075235	20657	0.0987155266238346
15558	chr20	111.16734778444	111.172482333521	6686	0.00513454908060851
15559	chr20	123.86079977085	123.873237150061	2407	0.0124373792109509
15560	chr20	126.334417895797	126.407851622266	285123	0.0734337264692044
15561	chr20	127.461164315291	127.594429045087	93673	0.133264729795783
15562	chr20	128.169289136091	128.215797046104	796	0.0465079100126502
15563	chr20	138.033690996853	138.059525522965	739	0.0258345261118507
15564	chr20	138.586822752398	138.591527155544	487	0.00470440314575171
15565	chr20	139.6608401388	139.696204678472	9025	0.0353645396722015
15566	chr20	140.1064346649	140.10879751462	3675	0.00236284972010026
15567	chr20	140.685842642804	140.790830346304	101750	0.104987703499575
15568	chr20	142.975042516787	142.976221169901	64	0.00117865311355558
15569	chr20	143.030269999752	143.055014365534	1020	0.0247443657819133
15570	chr20	143.204996301871	143.234320540453	4606	0.0293242385814096
15571	chr20	144.253474557723	144.403154816183	124660	0.149680258459654
15572	chr20	145.989334792708	146.074272028684	1631	0.0849372359760707
15573	chr20	146.090467908767	146.378223254303	92462	0.287755345535402
15574	chr20	146.388971590394	146.418298019463	39279	0.0293264290685045
15575	chr20	6.73808759915058	7.01768981758235	61105	0.279602218431776
15576	chr20	12.5944977885909	12.7029998532749	82303	0.108502064684076
15577	chr20	13.9930887501899	14.0295789681718	2014	0.036490217981914
15578	chr20	20.4377967040108	20.4690226957028	2527	0.031225991691926
15579	chr20	51.8751019198197	51.8927496065377	31083	0.0176476867179503
15580	chr20	54.3289014250158	54.4322583350112	404088	0.103356909995341
15581	chr20	63.9660553102568	63.969699189915	152	0.00364387965821322
15582	chr20	74.7935222853936	74.9213996348017	129649	0.127877349408067
15583	chr20	78.2622716688376	78.2849036389434	7855	0.0226319701058486
15584	chr20	94.1233315175173	94.259376296501	67665	0.13604477898366
15585	chr20	115.090553335014	115.171420150728	151895	0.0808668157138897
15586	chr20	118.634499318757	118.725470560601	1901	0.0909712418440307
15587	chr20	123.357587580704	123.388714106808	11303	0.0311265261035629
15588	chr20	127.302994633924	127.46403592501	364318	0.161041291085354
15589	chr20	4.51853944195105	4.62039933021482	4629	0.101859888263761
15590	chr20	5.08169805665966	5.1148980403913	22183	0.0331999837316479
15591	chr20	5.77161033177878	5.98541201707303	152933	0.213801685294249
15592	chr20	6.20054181073369	6.36278632817944	116054	0.162244517445753
15593	chr20	9.05732856482087	9.11576177937481	810	0.0584332145539328
15594	chr20	14.7650812870375	14.7721648943737	1705	0.00708360733618818
15595	chr20	15.9510886841072	15.977423405729	44838	0.0263347216218257
15596	chr20	20.35794131435	20.5101176782105	39338	0.152176363860509
15597	chr20	24.1802114936141	24.2828054393269	143737	0.102593945712773
15598	chr20	43.6836527182785	43.7331142571218	18509	0.0494615388432749
15599	chr20	45.6074853896202	45.6559899616167	2438	0.0485045719965669
15600	chr20	46.9199492762383	46.9362306227417	853	0.0162813465033977
15601	chr20	54.0878721937437	54.2038102589475	38424	0.115938065203792
15602	chr20	54.2722486481243	54.352251243082	130559	0.0800025949576835
15603	chr20	58.8854416577933	58.8988803858739	433	0.013438728080537
15604	chr20	66.7355298669037	66.784309422404	25436	0.048779555500289
15605	chr20	74.1447944189454	74.2024237171358	15643	0.0576292981904061
15606	chr20	74.8670371986943	75.0123664128171	175296	0.145329214122725
15607	chr20	85.2091173933048	85.2183436258217	22895	0.00922623251686616
15608	chr20	91.225165760937	91.2305146162125	904	0.00534885527544304
15609	chr20	94.0970411592805	94.1823193667196	20246	0.085278207439103
15610	chr20	95.1447214191232	95.2040251431904	6749	0.0593037240671777
15611	chr20	111.490967404789	111.689013566823	390355	0.198046162033791
15612	chr20	112.897071706073	112.928637389973	521	0.0315656839001406
15613	chr20	119.684018605618	119.775085352471	9566	0.0910667468534996
15614	chr20	133.396837670503	133.413021123778	1121	0.0161834532757723
15615	chr20	133.418408504272	133.571230969221	30537	0.152822464949651
15616	chr20	139.499869724459	139.566005335988	15838	0.0661356115290914
15617	chr20	141.4629306532	141.467511084703	323	0.00458043150337062
15618	chr20	146.236755015009	146.338493799747	41201	0.101738784737478
15619	chr20	4.36182217455842	4.53433051333158	323653	0.172508338773161
15620	chr20	4.90242945622647	4.93925320146129	814	0.0368237452348197
15621	chr20	10.2288167196126	10.3713240461724	27304	0.142507326559812
15622	chr20	20.2626071351176	20.2721597438812	638	0.00955260876360597
15623	chr20	22.1545161913037	22.1605278149214	127	0.00601162361772012
15624	chr20	40.5747078224009	40.5925743952185	345	0.0178665728176313
15625	chr20	40.9047366403348	40.9153697220327	1849	0.0106330816979394
15626	chr20	44.5154748897324	44.7057707757871	125055	0.190295886054692
15627	chr20	45.3791902633807	45.5863047526293	93473	0.207114489248568
15628	chr20	58.1876138388331	58.1989529766943	12032	0.0113391378611993
15629	chr20	59.3562294685399	59.4745994073346	38553	0.118369938794693
15630	chr20	65.9816133705824	66.021178948713	837	0.0395655781306488
15631	chr20	78.6461518849958	78.6541763356789	194	0.00802445068305246
15632	chr20	111.520808886486	111.609378472879	202916	0.088569586393632
15633	chr20	120.602825032064	120.634917960629	2674	0.0320929285651346
15634	chr20	130.706000268487	130.757172228589	4791	0.0511719601023231
15635	chr20	130.759586101055	130.8248995087	6115	0.0653134076447373
15636	chr20	1.9946269727566	2.26454089552636	226681	0.269913922769758
15637	chr20	6.71313979151225	6.98112316890677	32021	0.267983377394517
15638	chr20	12.3850765440075	12.5184186764809	132959	0.133342132473437
15639	chr20	42.1697614047575	42.1840253629756	36370	0.0142639582181374
15640	chr20	44.2919936038714	44.3537307972384	1066	0.0617371933669446
15641	chr20	44.9811831579847	44.9842008997172	491	0.00301774173247082
15642	chr20	60.7286665440051	60.7556199912084	1050	0.0269534472033328
15643	chr20	61.3425264281521	61.3853260649827	29912	0.0427996368306438
15644	chr20	91.4210242821777	91.4574844905877	58157	0.0364602084100625
15645	chr20	97.3034922166918	97.3191150310929	24379	0.0156228144011266
15646	chr20	97.9908810073994	98.0469882161417	11909	0.0561072087423611
15647	chr20	102.021243731269	102.180572088875	79276	0.159328357606057
15648	chr20	102.300827762927	102.444592009677	3004	0.143764246749924
15649	chr20	127.498234010894	127.704217087108	157972	0.205983076214522
15650	chr20	132.682164796416	132.689727418798	417	0.00756262238218142
15651	chr20	140.20029632709	140.302827599192	128490	0.102531272101658
15652	chr20	144.489832786541	144.54110801192	1480	0.0512752253792428
15653	chr20	10.7937954265241	10.9695997536284	25730	0.175804327104281
15654	chr20	12.8140598649878	12.9632911605086	248571	0.149231295520845
15655	chr20	17.1343418951965	17.1376594376276	167	0.00331754243114801
15656	chr20	34.1385802232759	34.1807926026751	677	0.0422123793992526
15657	chr20	42.1660220697687	42.1836679233327	38264	0.0176458535640265
15658	chr20	43.616210622331	43.6670440552891	18050	0.0508334329580862
15659	chr20	45.5912697571288	45.6184675568647	2444	0.0271977997359159
15660	chr20	60.9512024229404	60.9653435114384	2695	0.0141410884980218
15661	chr20	84.844114685583	84.8509036152437	613	0.00678892966064382
15662	chr20	95.1469011990132	95.3299747070493	32698	0.183073508036045
15663	chr20	4.3681694719972	4.61884770756539	327162	0.25067823556819
15664	chr20	10.8514387256681	10.8930365066096	3598	0.0415977809414567
15665	chr20	11.5961405414149	11.619663163266	408	0.0235226218510647
15666	chr20	12.9064238105296	12.9540196489738	52660	0.0475958384442237
15667	chr20	13.8481135180398	13.9484411752201	121095	0.100327657180321
15668	chr20	16.7693337917427	16.7970482495945	686	0.027714457851804
15669	chr20	42.4121110007306	42.4981594519802	5315	0.0860484512496029
15670	chr20	52.3564474026128	52.4013955065957	25564	0.0449481039828967
15671	chr20	53.432849887345	53.4614577209256	9805	0.0286078335805868
15672	chr20	54.2669733254723	54.5775664144006	526407	0.310593088928236
15673	chr20	60.2262595430519	60.280110899388	86354	0.0538513563361462
15674	chr20	66.6747050694066	66.6801502264285	221	0.00544515702192427
15675	chr20	84.9887119898676	84.9968258944861	365	0.00811390461851147
15676	chr20	87.2288595196701	87.2985510423929	126048	0.0696915227228203
15677	chr20	88.9107185404163	88.9505865810278	40822	0.0398680406114522
15678	chr20	97.7340451622212	97.8140427420834	84888	0.0799975798621944
15679	chr20	145.0337387088	145.104147395015	79273	0.0704086862147051
15680	chr20	5.73972314823485	5.99554618312514	182991	0.255823034890298
15681	chr20	10.6876888685329	10.8464626282481	52326	0.158773759715208
15682	chr20	20.367433785004	20.3734104536556	5639	0.00597666865156299
15683	chr20	34.3767288512194	34.6368151168816	125082	0.26008626566216
15684	chr20	51.7377798548786	51.8331503332626	37598	0.0953704783839839
15685	chr20	58.2171052466665	58.2470996146389	10635	0.0299943679724777
15686	chr20	97.3419077133267	97.9755356134765	384202	0.63362790014979
15687	chr20	115.107821849416	115.205494351746	162421	0.0976725023296154
15688	chr20	119.681260936374	119.813995423475	25579	0.132734487101018
15689	chr20	133.404165773391	133.457464584212	3296	0.0532988108203369
15690	chr20	6.02438151333947	6.10381078338761	56816	0.079429270048136
15691	chr20	8.71129990788436	8.82958907004082	37999	0.11828916215646
15692	chr20	10.9658187682818	11.0017184253942	10688	0.0358996571124006
15693	chr20	39.9463427716158	39.9706302409667	29799	0.0242874693509236
15694	chr20	42.6734317201216	42.6822587451938	6713	0.00882702507223598
15695	chr20	53.1221531887173	53.1307786482207	927	0.00862545950336369
15696	chr20	54.1883548818145	54.4765716875037	460872	0.288216805689181
15697	chr20	75.4581063162393	75.4637867847239	1640	0.005680468484627
15698	chr20	88.3853625706128	88.3933815050706	1068	0.00801893445783719
15699	chr20	88.6272541879725	88.6662383506512	17746	0.038984162678716
15700	chr20	93.8736025608459	94.0300755758695	8309	0.156473015023607
15701	chr20	95.8952878943513	96.0966597283148	116106	0.201371833963535
15702	chr20	102.175860436399	102.259976888658	111564	0.0841164522591811
15703	chr20	111.624141521794	111.663658514492	51860	0.0395169926987222
15704	chr20	140.135941435991	140.148676672331	5374	0.0127352363401769
15705	chr20	146.382815370237	146.388864270145	3795	0.00604889990793822
15706	chr20	11.0128070192651	11.2327031986386	67089	0.219896179373496
15707	chr20	17.0603936472701	17.1383149999044	3429	0.0779213526343483
15708	chr20	22.1328364777914	22.2013784541635	1448	0.068541976372039
15709	chr20	42.5867015103877	42.613299665354	6843	0.0265981549663366
15710	chr20	43.6953528399614	43.7523520277951	13552	0.0569991878336609
15711	chr20	83.8258170950424	84.0353872725283	151517	0.209570177485887
15712	chr20	91.6546567216636	91.6902645601666	1271	0.0356078385029406
15713	chr20	97.3108950380602	97.3809989532416	152603	0.07010391518142
15714	chr20	103.666447299928	103.777205346415	420407	0.110758046487462
15715	chr20	138.632958924515	138.679666527663	22376	0.0467076031481213
15716	chr20	141.032613515825	141.230107898262	126985	0.197494382437725
15717	chr20	4.36046969750396	4.66739823799063	349484	0.30692854048667
15718	chr20	4.71419444566735	4.74362253797526	3594	0.0294280923079144
15719	chr20	5.20564686968861	5.2462486064	3465	0.0406017367113849
15720	chr20	16.6042609789955	16.6768487599447	16041	0.0725877809491458
15721	chr20	34.3759536699821	34.7220340734738	168876	0.346080403491776
15722	chr20	58.5467078145729	58.6218290685488	10003	0.0751212539758725
15723	chr20	62.2395846118213	62.2436375661597	128	0.00405295433836983
15724	chr20	66.4602704937098	66.5136670546785	5617	0.0533965609687357
15725	chr20	84.752718196675	84.7619870385383	24285	0.00926884186328891
15726	chr20	119.679248583141	119.799859097623	14737	0.120610514481655
15727	chr20	128.153981256195	128.167477898392	231	0.0134966421975093
15728	chr20	128.635674209424	128.681215048438	454463	0.0455408390145635
15729	chr20	10.3087993164689	10.5177927406468	31424	0.208993424177885
15730	chr20	16.255859590815	16.336386786805	14195	0.0805271959899905
15731	chr20	91.128303846387	91.2283253723498	24524	0.100021525962788
15732	chr20	91.3138218788139	91.3351500816508	1488	0.0213282028369122
15733	chr20	94.0861434258278	94.1350572023069	27505	0.0489137764790826
15734	chr20	95.431071409987	95.5915798946544	125486	0.160508484667361
15735	chr20	123.83910858735	123.975177095087	156255	0.136068507737164
15736	chr20	146.905210206683	146.981194918296	183528	0.0759847116127048
15737	chr20	17.0741338040711	17.1822225778481	5121	0.108088773776991
15738	chr20	44.2960476409763	44.3108159189522	255	0.0147682779759108
15739	chr20	44.7221176471291	44.735514107546	168	0.0133964604168781
15740	chr20	45.3444047663035	45.371891227132	836	0.0274864608285341
15741	chr20	45.5966964839398	45.5971958017062	101	0.00049931776637635
15742	chr20	66.0263314553035	66.11196292318	12365	0.085631467876496
15743	chr20	131.671856641424	131.766202897204	2346	0.0943462557802093
15744	chr20	142.11901569814	142.137502388416	33372	0.018486690275779
15745	chr20	2.26184508275756	2.28664352597299	11125	0.0247984432154382
15746	chr20	10.3659848442272	10.5569941803555	32736	0.19100933612834
15747	chr20	14.8229425465793	15.0869091508558	198379	0.263966604276472
15748	chr20	16.3483004109739	16.3958632327726	30080	0.047562821798703
15749	chr20	16.6364318570335	16.8452455501105	22629	0.20881369307703
15750	chr20	53.9252181411556	54.4282423165596	757304	0.503024175403972
15751	chr20	55.4829413305033	55.6788656953271	740727	0.195924364823838
15752	chr20	61.6186038540414	61.9551150176925	91283	0.336511163651068
15753	chr20	93.6760990369765	93.6870442120939	167586	0.0109451751173708
15754	chr20	97.4119771278818	97.4245460576035	1763	0.0125689297216809
15755	chr20	105.259841895596	105.403991226759	81861	0.144149331163348
15756	chr20	126.394872954695	126.401065413515	76051	0.00619245882033681
15757	chr20	145.159786553945	145.221055995899	86734	0.061269441954181
15758	chr20	18.7947413291527	18.8401938497424	2100	0.0454525205896665
15759	chr20	24.0119765094426	24.194526875406	163814	0.182550365963387
15760	chr20	44.5525157495123	44.6780461256771	70491	0.125530376164797
15761	chr20	64.5290858323764	64.5451395041928	733	0.0160536718163797
15762	chr20	75.2355571677944	75.2956084454736	55116	0.0600512776792641
15763	chr20	77.9617589416143	78.101931275197	61281	0.140172333582711
15764	chr20	97.662279176105	97.7490535853595	44414	0.0867744092544882
15765	chr20	118.350658497794	118.375074830804	8508	0.0244163330107199
15766	chr20	126.459235353745	126.49673540941	2123	0.0375000556648644
15767	chr20	14.3538159590769	14.5648097302442	14271	0.210993771167358
15768	chr20	52.9558638615275	53.0079534575584	1176	0.052089596030882
15769	chr20	54.0973031362284	54.1418120639239	1043	0.0445089276955102
15770	chr20	56.0446467453447	56.0710579150301	936	0.0264111696853888
15771	chr20	88.6347300350304	88.6500297648195	9079	0.0152997297890778
