Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	143288050.0	0.3525604176288385	142.1935097562652
chr1	143288611.0	0.24930908377392175	142.1936496186612
chr1	143289915.0	0.49979125919799394	142.1943013464632
chr1	143290734.0	0.9234118938082834	142.19505762080422
chr1	143292372.0	10.383797061030918	142.2120662803902
chr1	143292692.0	12.054664762484178	142.21592377311418
chr1	143294969.0	1.7980123052422037	142.22001784713322
chr1	143295587.0	1.6018816860648044	142.2210078100152
chr1	143298114.0	1.7350588468534598	142.2253923037212
chr1	143302244.0	1.5887725183977177	142.2319539342222
chr1	143302683.0	0.16145533029590786	142.2320248131122
chr1	143306737.0	0.2883053692675759	142.2331936030792
chr1	143307727.0	0.2043718686970599	142.2333959312292
chr1	143308760.0	1.114604676664096	142.2345473178602
chr1	143313077.0	1.3656233500090766	142.2404427138622
chr1	143318021.0	0.3930300218469352	142.2423858542902
chr1	143319209.0	0.37135965825374184	142.2428270295642
chr1	143324202.0	0.13244922171166454	142.24348834852822
chr1	143324517.0	0.12334429837008226	142.2435272019822
chr1	143324985.0	0.0696742371907472	142.2435598095252
chr1	143326641.0	0.07289179528997107	142.2436805183382
chr1	143327814.0	0.06826046717504626	142.2437605878662
chr1	143328106.0	0.06299164382799935	142.2437789814262
chr1	143334261.0	0.05384514281235713	142.2441103982802
chr1	143338835.0	0.05780002907661698	142.2443747756132
chr1	143339448.0	0.05989937683579025	142.2444114939312
chr1	143341298.0	0.06283326053955927	142.2445277354632
chr1	143341656.0	0.08082192458680781	142.2445566697122
chr1	143345506.0	0.13080073090675015	142.2450602525262
chr1	143346263.0	0.11941300265998375	142.24515064816921
chr1	143350400.0	0.17007095841914768	142.2458542317242
chr1	143354516.0	0.48731125121467667	142.2478600048342
chr1	143354658.0	0.06043237342157841	142.24786858623122
chr1	143357362.0	4.059200176397527	142.2588446635082
chr1	143365240.0	4.328168710207002	142.2929419766072
chr1	143365908.0	3.161035040418034	142.2950535480142
chr1	143366126.0	0.08028505042022865	142.2950710501552
chr1	143367525.0	0.4229072723422771	142.2956626974292
chr1	143374041.0	0.4397367059528968	142.2985280218052
chr1	143374132.0	0.23087130784915644	142.2985490310942
chr1	143374618.0	0.5274272016186681	142.2988053607142
chr1	143379370.0	0.16583928893218666	142.2995934290152
chr1	143382141.0	0.726661697938586	142.3016070085802
chr1	143389749.0	0.5348873137509083	142.3056764312632
chr1	143392194.0	0.13036594355778194	142.3059951759952
chr1	143394693.0	0.17549071067676988	142.3064337272812
chr1	143397808.0	0.14340338298878802	142.3068804288192
chr1	143397915.0	0.0565054579077118	142.3068864749032
chr1	143398867.0	0.1293493498156222	142.30700961548422
chr1	143400006.0	0.11940729057480577	142.30714562038818
chr1	143401568.0	0.08910973048763673	142.3072848097872
chr1	143403304.0	0.1345153611683036	142.3075183284542
chr1	143408582.0	0.27679199185796716	142.30897923658722
chr1	143409076.0	0.27631569631919756	142.3091157365412
chr1	143410851.0	5.3394010940881875	142.3185931734832
chr1	143415089.0	0.23769828975821242	142.3196005388352
chr1	143416803.0	0.11015313476709516	142.3197893413082
chr1	143417211.0	0.10535019361454676	142.3198323241872
chr1	143417772.0	0.10464858649197879	142.3198910320442
chr1	143417890.0	0.08900767803401848	142.31990153495022
chr1	143418008.0	0.08159086435479351	142.3199111626722
chr1	143419407.0	0.10285030308225111	142.32005505024622
chr1	143419914.0	0.09861128596397728	142.3201050461682
chr1	143420299.0	0.10652063633347393	142.3201460566132
chr1	143421425.0	0.10448093606074228	142.3202637021472
chr1	143422063.0	0.09961005489201732	142.32032725336222
chr1	143428991.0	0.09828655989778175	142.3210081826492
chr1	143431737.0	0.09824804334725863	142.32127797177623
chr1	143432083.0	0.055203936373979134	142.3212970723382
chr1	143435250.0	0.07646667224755568	142.32153924228922
chr1	143439824.0	0.21926255312403176	142.3225421492072
chr1	143454338.0	0.2145400407199002	142.32565598335822
chr1	143456820.0	0.07185849032686335	142.3258343361312
chr1	143460422.0	0.1211919447526203	142.3262708695162
chr1	143460548.0	0.05716557938833989	142.3262780723792
chr1	143465525.0	0.10932534860394594	142.3268221846392
chr1	143465699.0	0.09344772406202746	142.3268384445432
chr1	143468718.0	0.07486266644864813	142.3270644549332
chr1	143473831.0	0.47735971523347714	142.3295051951572
chr1	143477001.0	0.09200301987398765	142.3297968447302
chr1	143477804.0	0.09154288294273893	142.3298703536652
chr1	143479226.0	5.380832891708696	142.3375218980372
chr1	143483449.0	0.0853502311135727	142.3378823320632
chr1	143485573.0	0.11236129284331879	142.3381209874492
chr1	143489489.0	0.11359782047769379	142.3385658365142
chr1	143491432.0	0.06211583582828404	142.3386865275832
chr1	143494179.0	0.04829955623868544	142.3388192064642
chr1	143494851.0	0.04117268752389962	142.3388468745102
chr1	143496562.0	0.07101807657723809	142.33896838643923
chr1	143500719.0	0.07026826027607071	142.3392604915972
chr1	143507065.0	0.043356358492191334	142.3395356310482
chr1	143507933.0	0.04341729494310197	142.3395733172602
chr1	143508198.0	0.04792313204217073	142.3395860168902
chr1	143508355.0	0.03416056687062227	142.3395913800992
chr1	143509056.0	0.03756461344044941	142.33961771289322
chr1	143512941.0	0.04948052251493537	142.33980994472319
chr1	143514968.0	0.05441914603863361	142.3399202523322
chr1	143515195.0	0.02205307482394034	142.3399252583802
chr1	143518377.0	0.12682248931704024	142.3403288075412
chr1	143518383.0	0.023012499165512658	142.3403289456162
chr1	143519454.0	0.118108671352272	142.3404554400032
chr1	143519708.0	0.06112080701926269	142.3404709646882
chr1	143519741.0	0.02202754568646593	142.3404716915972
chr1	143521135.0	0.23822504950430484	142.3408037773162
chr1	143521401.0	0.22965557895148728	142.3408648657002
chr1	143522544.0	0.250587083097385	142.3411512867362
chr1	143523981.0	0.2432863813556311	142.3415008892662
chr1	143529349.0	0.24545718740680245	142.3428185034482
chr1	143529522.0	0.17829906355972647	142.3428493491862
chr1	143533227.0	0.2443191295569999	142.3437545515612
chr1	143538840.0	0.14413756297761707	142.3445635957022
chr1	143542187.0	0.13800661219035246	142.3450255038332
chr1	143547542.0	0.15465934789946054	142.3458537046412
chr1	143548903.0	0.15712667451843038	142.34606755404522
chr1	143549945.0	0.07755769192325734	142.3461483691602
chr1	143550789.0	0.07933069075162377	142.3462153242632
chr1	143554130.0	0.07616747590275202	142.3464697998002
chr1	143554272.0	0.026580795880478725	142.3464735742732
chr1	143559455.0	0.07521748466309125	142.3468634264962
chr1	143571387.0	0.0801351561351238	142.34781959917922
chr1	143572926.0	0.07964611500622615	142.3479421745502
chr1	143579636.0	0.07017828971735225	142.34841307087422
chr1	143581500.0	0.06186428968339214	142.34852838591019
chr1	143582874.0	0.06396392213563395	142.3486162723392
chr1	143587489.0	0.06200962795243699	142.3489024467722
chr1	143594291.0	0.057992422229914936	142.3492969112282
chr1	143595382.0	0.057249915683770615	142.34935937088622
chr1	143604401.0	0.06350031167546988	142.34993208019722
chr1	143604999.0	0.03995353842490652	142.3499559724132
chr1	143607639.0	0.03602617235373779	142.3500510815082
chr1	143619430.0	0.03680883182186759	142.35048509444422
chr1	143624043.0	0.03741082613981854	142.3506576705852
chr1	143627038.0	0.03607132086239812	142.3507657041912
chr1	143632030.0	0.0361606366217925	142.3509462180892
chr1	143636898.0	0.03598424034414338	142.3511213893712
chr1	143642132.0	0.03516203439210257	142.3513054274592
chr1	143649046.0	0.03544244691774355	142.3515504765372
chr1	143661705.0	0.03174747444597355	142.3519523678162
chr1	143663206.0	0.030699298453107527	142.3519984474632
chr1	143666454.0	0.02970882358293769	142.35209494172219
chr1	143667993.0	0.027170816128244304	142.3521367576082
chr1	143670279.0	0.029758004811548097	142.3522047844072
chr1	143671395.0	0.03015891039890497	142.3522384417512
chr1	143672288.0	0.02981748825004004	142.35226506876822
chr1	143672662.0	0.033854344934069254	142.35227773029322
chr1	143677471.0	0.03375200374285062	142.35244004367922
chr1	143683423.0	0.041523420190908655	142.3526871910762
chr1	143686832.0	0.10176967967123718	142.3530341239142
chr1	143690017.0	0.10992321632633666	142.3533842293582
chr1	143693300.0	0.07065966707305528	142.3536162050452
chr1	143705200.0	0.029731431512676355	142.3539700090802
chr1	143707773.0	0.031177307426766204	142.3540502282922
chr1	143709594.0	0.03074036408229326	142.3541062064952
chr1	143718187.0	0.029539000350052566	142.3543600351252
chr1	143725637.0	0.030432473288282986	142.3545867570512
chr1	143726635.0	0.02815611923527692	142.3546148568582
chr1	143731804.0	0.023772054751541746	142.35473773460922
chr1	143732714.0	0.02497452196696411	142.3547604614242
chr1	143738044.0	0.02762691463765559	142.35490771287922
chr1	143738255.0	0.010996080549530794	142.35491003305222
chr1	143743278.0	0.04128000915305255	142.3551173825382
chr1	143748240.0	0.0471970910925358	142.3553515745042
chr1	143750771.0	0.0466054437032289	142.3554695328822
chr1	143760372.0	0.047640500675953844	142.3559269293292
chr1	143765325.0	0.031095289724947586	142.3560809442992
chr1	143768240.0	0.0198932377361182	142.3561389330872
chr1	143768600.0	0.24142154997106344	142.3562258448452
chr1	143771729.0	0.04738828923287574	142.3563741228022
chr1	143776033.0	0.04610972421064879	142.3565725790552
chr1	143776759.0	0.035090539947903746	142.3565980547872
chr1	143779502.0	0.03871047940283175	142.35670423763221
chr1	143781930.0	0.041247590200083	142.35680438678122
chr1	143783916.0	0.042322850946130815	142.3568884399632
chr1	143786371.0	0.04209330468543778	142.3569917790262
chr1	143789370.0	0.08633765754731279	142.3572507056612
chr1	143808920.0	0.09942092373528473	142.3591943847202
chr1	143838842.0	0.10068169520772052	142.36220698240422
chr1	143848478.0	0.09048155199212014	142.3630788626392
chr1	143850087.0	0.08274926102364005	142.3632120062002
chr1	143865093.0	0.08493768206096779	142.3644865810572
chr1	143871142.0	0.023453191103234457	142.3646284494102
chr1	143877988.0	0.023366968597798143	142.3647884196772
chr1	143883553.0	0.017319823538826	142.3648848044952
chr1	143883875.0	0.017245630403369704	142.3648903575882
chr1	143884960.0	0.0154578156971896	142.36490712931823
chr1	143887577.0	0.010302069147236732	142.36493408983318
chr1	143890110.0	0.010143869728054002	142.3649597842552
chr1	143897019.0	0.013482826313578016	142.3650529371022
chr1	143902505.0	0.1633168271952569	142.3659488932162
chr1	143905583.0	0.3190632719300534	142.3669309699672
chr1	143909042.0	0.38022010378998017	142.3682461513062
chr1	143909349.0	0.2397479706763076	142.3683197539332
chr1	143918030.0	0.07844823718483265	142.3690007630802
chr1	143918298.0	0.07918630972826848	142.36902198501122
chr1	143926319.0	0.14419810160897914	142.37017859798422
chr1	143926460.0	0.09903845376898739	142.3701925624062
chr1	143929611.0	0.15052631482270093	142.3706668708242
chr1	143936581.0	0.3197522172172448	142.3728955437782
chr1	143939942.0	0.2452797589983337	142.3737199290482
chr1	143943206.0	0.18212343229160802	142.3743143799312
chr1	143946590.0	0.07954886849788571	142.3745835733022
chr1	143946635.0	0.030395377987386177	142.3745849410942
chr1	143947938.0	0.09445166155192244	142.37470801160921
chr1	143947958.0	0.10969179982112108	142.3747102054452
chr1	143950793.0	0.11157905290242662	142.3750265320602
chr1	143954412.0	0.11890039817967107	142.3754568326012
chr1	143959400.0	0.10702795629674154	142.3759906880472
chr1	143963038.0	0.10611808740683543	142.3763767456492
chr1	143966911.0	0.10909470358755191	142.3767992694362
chr1	143967702.0	0.11078281035944568	142.37688689863919
chr1	143969628.0	0.13802444757312832	142.3771527337252
chr1	143971009.0	0.13601711803468833	142.37734057336522
chr1	143973008.0	0.13617636867060431	142.3776127899262
chr1	143982081.0	0.12246843271453701	142.3787239460162
chr1	143984889.0	0.11383543126680835	142.3790435959072
chr1	143985648.0	0.08347186824862972	142.3791069510552
chr1	143994370.0	0.08879763047517392	142.3798814439882
chr1	143996743.0	0.10927877623075836	142.3801407625242
chr1	143998788.0	0.09907783960932555	142.3803433767062
chr1	144005168.0	0.09644397053376468	142.3809586892382
chr1	144013034.0	0.09843607118989754	142.3817329873742
chr1	144013475.0	0.08768115875282174	142.3817716547652
chr1	144014455.0	0.04523268879271497	142.38181598280022
chr1	144014556.0	0.008906950354388089	142.3818168824022
chr1	144014597.0	0.009310414769770875	142.3818172641292
chr1	144015405.0	0.03477084034119402	142.3818453589682
chr1	144018896.0	0.04098127384304553	142.3819884245952
chr1	144021867.0	0.04110879468270383	142.3821105588242
chr1	144022390.0	0.03222091013969343	142.3821274103602
chr1	144023096.0	0.04331636543441192	142.3821579917142
chr1	144027066.0	0.0419561539069545	142.3823245576452
chr1	144032200.0	0.029252587264670192	142.38247474042822
chr1	144035855.0	0.029937539801735556	142.3825841621362
chr1	144038040.0	0.029780161102836232	142.3826492317882
chr1	144043121.0	0.02902322436876785	142.38279669879122
chr1	144047225.0	0.030928266322707253	142.3829236283962
chr1	144051290.0	0.03487470921849809	142.3830653940892
chr1	144058981.0	0.03455522572114363	142.3833311583302
chr1	144060509.0	0.03454140378957906	142.3833839375952
chr1	144066914.0	0.0348748238869729	142.3836073108422
chr1	144067161.0	0.03292735630894025	142.3836154438992
chr1	144069651.0	0.03277016264700978	142.3836970416042
chr1	144072802.0	0.028444920658470364	142.3837866715492
chr1	144074930.0	0.029649675289725987	142.3838497660582
chr1	144077712.0	0.028307427391822786	142.3839285173212
chr1	144079015.0	0.02901747889060419	142.3839663270962
chr1	144082298.0	0.029513007003171318	142.3840632182982
chr1	144082329.0	0.018876064696967426	142.3840638034562
chr1	144082482.0	0.02086135954758979	142.3840669952442
chr1	144085213.0	0.025736967772074338	142.3841372829032
chr1	144087142.0	0.054576085020977654	142.3842425601712
chr1	144087803.0	0.0914593252878527	142.38430301478522
chr1	144088269.0	0.08296316524184932	142.38434167562022
chr1	144088718.0	0.06425694875273831	142.3843705269902
chr1	144088869.0	0.04334056944385067	142.3843770714162
chr1	144091562.0	0.12752806126673477	142.3847205044852
chr1	144097625.0	0.13979706284229088	142.3855680940772
chr1	144099289.0	2.49761346876171	142.38972412288922
chr1	144100064.0	3.1533887096752404	142.39216799913922
chr1	144101084.0	4.659833837222902	142.39692102965319
chr1	144101926.0	3.4203773919342315	142.3998009874172
chr1	144109916.0	1.401405368463006	142.4109982163112
chr1	144111366.0	0.11664004481535185	142.4111673443762
chr1	144111481.0	0.17199650439737446	142.4111871239742
chr1	144119449.0	0.10944898142636805	142.4120592134582
chr1	144122324.0	0.09028833704613372	142.41231879242721
chr1	144123055.0	0.03363629955809316	142.4123433805622
chr1	144127983.0	0.03370713311930821	142.4125094893142
chr1	144128342.0	0.029541228451994243	142.41252009461522
chr1	144129774.0	0.021961240205637705	142.4125515431112
chr1	144132672.0	0.01520298827339536	142.4125956013712
chr1	144136387.0	0.015577569586640808	142.41265347204222
chr1	144138090.0	0.016279518488789294	142.4126811960622
chr1	144138614.0	0.01374122903334795	142.41268839646622
chr1	144139517.0	0.014481768529532176	142.4127014735032
chr1	144139749.0	0.010030534441355108	142.4127038005872
chr1	144140310.0	0.014285570424361339	142.4127118147922
chr1	144147130.0	0.017848596188517755	142.4128335422182
chr1	144149939.0	0.017492506939007297	142.4128826786702
chr1	144150403.0	0.02038484054353297	142.4128921372362
chr1	144153108.0	0.018210587057287377	142.4129413968742
chr1	144159493.0	0.018533172278808064	142.4130597311792
chr1	144161744.0	0.03706450378088354	142.4131431633772
chr1	144162766.0	0.03611900979305856	142.41318007700522
chr1	144163750.0	0.038283321113038886	142.4132177477932
chr1	144164233.0	0.036492691516883786	142.4132353737632
chr1	144166156.0	0.0414043640166138	142.4133149943552
chr1	144170188.0	0.03691552703733421	142.41346383776022
chr1	144173598.0	0.037127283279690955	142.4135904417962
chr1	144174130.0	0.03892609772694235	142.4136111504802
chr1	144174346.0	0.023091023216971332	142.4136161381412
chr1	144175151.0	0.03818278011229787	142.4136468752792
chr1	144181553.0	0.037899080754940806	142.4138895051942
chr1	144183863.0	0.03449834848189623	142.41396919637918
chr1	144186570.0	0.07172596971460833	142.4141633585792
chr1	144187110.0	0.07783217778591346	142.4142053879552
chr1	144187590.0	0.1013934916471726	142.4142540568312
chr1	144190726.0	0.11860561862347622	142.4146260040512
chr1	144194602.0	0.12136915944866675	142.41509643091322
chr1	144200306.0	0.2301408394073058	142.4164091542612
chr1	144203547.0	1.1886255165076203	142.4202614895602
chr1	144205757.0	0.12787478551641526	142.4205440928362
chr1	144207233.0	6.462423290650862	142.4300826296132
chr1	144210321.0	0.13379180732094983	142.4304957787142
chr1	144210860.0	0.16076661782243615	142.4305824319212
chr1	144210987.0	0.06778855112938836	142.4305910410672
chr1	144218661.0	0.12346389744360294	142.43153850301618
chr1	144219543.0	0.2895448639651116	142.4317938815862
chr1	144222393.0	2.6277353277181277	142.4392829272702
chr1	144231245.0	0.6659263634208115	142.4451777074392
chr1	144233329.0	0.6509927648752045	142.4465343763612
chr1	144234851.0	0.5886751879090224	142.4474303399972
chr1	144238083.0	0.18010107394438324	142.44801242666819
chr1	144238391.0	0.17764312996650442	142.44806714075222
chr1	144243006.0	0.17420686197068372	142.4488711054202
chr1	144243068.0	0.05971274170464781	142.4488748076102
chr1	144243227.0	0.057312383680266595	142.4488839202792
chr1	144252814.0	0.12527517283927708	142.4500849333612
chr1	144254438.0	0.10812207018486261	142.4502605236032
chr1	144255167.0	0.33205270784899027	142.4505025900272
chr1	144258715.0	0.30678634244646097	142.4515910679702
chr1	144258929.0	0.0414648084092605	142.4515999414392
chr1	144260704.0	0.24294807210833208	142.4520311742672
chr1	144270145.0	0.08987966444159748	142.4528797281792
chr1	144270802.0	0.10727818418750062	142.4529502099462
chr1	144271869.0	1.1316752558584589	142.4541577074442
chr1	144276242.0	0.5084202220427199	142.4563810290752
chr1	144281249.0	0.6092829660468995	142.4594317088862
chr1	144282160.0	1.3558102195328172	142.4606668519962
chr1	144283731.0	0.2865987002020354	142.4611170985542
chr1	144286908.0	3.8982268696798745	142.47350176531918
chr1	144286995.0	0.48785764401950527	142.47354420893421
chr1	144289395.0	3.164624872908917	142.4811393086292
chr1	144292245.0	3.063297157896877	142.4898697055292
chr1	144299668.0	0.4547216198318936	142.4932451041132
chr1	144300512.0	0.24264441823463292	142.4934498960022
chr1	144302273.0	0.3912804565658412	142.49413894088622
chr1	144305020.0	1.2393916647240981	142.4975435497892
chr1	144305331.0	0.6377236012407435	142.4977418818292
chr1	144308896.0	0.19630158906216325	142.4984416969942
chr1	144314543.0	0.2846328214965925	142.5000490185372
chr1	144314702.0	0.12784893097235017	142.50006934651722
chr1	144316326.0	0.2952938349672147	142.5005489037052
chr1	144321890.0	0.306850232206751	142.5022562183972
chr1	144323238.0	0.15388799776707562	142.5024636594182
chr1	144326324.0	0.21788527641441457	142.5031360533812
chr1	144334203.0	0.20217082218618196	142.50472895728922
chr1	144337607.0	1.3676648260900506	142.50938448835723
chr1	144342826.0	9.093484191413179	142.5568433823522
chr1	144344733.0	0.5125745909749847	142.5578208620972
chr1	144347884.0	0.32059382735238	142.5588310532472
chr1	144352553.0	1.5292049556650684	142.5659709111852
chr1	144354039.0	0.24083402827796246	142.5663287905512
chr1	144359188.0	0.2328215946761656	142.5675275889422
chr1	144360097.0	0.19475703629448135	142.5677046230882
chr1	144360907.0	0.278171971624516	142.5679299423852
chr1	144363650.0	1.824803570174298	142.5729353785782
chr1	144364137.0	1.76543807187198	142.5737951469192
chr1	144364695.0	2.278307508988526	142.5750664425092
chr1	144365543.0	3.2455985554303153	142.57781871008422
chr1	144366221.0	0.41925522566208445	142.57810296512721
chr1	144366533.0	0.9429781377398228	142.5783971743062
chr1	144366892.0	1.1088665933965987	142.57879525741322
chr1	144367377.0	2.5059434762235617	142.5800106399992
chr1	144375846.0	2.8116841947126603	142.6038227934442
chr1	144386726.0	1.6592778341905545	142.6218757362802
chr1	144387695.0	0.2414785634665285	142.6221097290082
chr1	144388692.0	0.19464485356077646	142.6223037899272
chr1	144389106.0	1.1787914009374982	142.6227918095672
chr1	144389326.0	0.0811851500450509	142.6228096703002
chr1	144390975.0	0.29645352880159714	142.6232985221692
chr1	144393263.0	0.2967470008771015	142.6239774793072
chr1	144400290.0	0.31480368265207004	142.6261896047852
chr1	144402615.0	1.3506662645262604	142.62932990385022
chr1	144405075.0	1.4145147353583452	142.6328096100992
chr1	144406684.0	1.4398274276031406	142.63512629243021
chr1	144406916.0	0.03872242235670769	142.6351352760322
chr1	144407523.0	0.26564958484841117	142.6352965253302
chr1	144413143.0	0.46626482758219906	142.63791693366122
chr1	144414218.0	2.128779764631005	142.6402053719082
chr1	144415577.0	4.150430069167509	142.6458458063722
chr1	144423053.0	2.950211856074019	142.6679015902082
chr1	144423076.0	1.380911260431948	142.6679333511672
chr1	144428094.0	0.31229791650421634	142.6695004621122
chr1	144428968.0	0.09252912586145624	142.6695813325682
chr1	144431845.0	0.054772945073718514	142.6697389143312
chr1	144432440.0	0.04449616302231678	142.6697653895482
chr1	144437147.0	0.0374865338923133	142.66994183866322
chr1	144440888.0	0.04129941966719351	142.6700963397922
chr1	144441128.0	0.04181355421906119	142.6701063750452
chr1	144442068.0	0.03798105529753268	142.6701420772372
chr1	144443626.0	0.05190587357104848	142.6702229465882
chr1	144443956.0	0.04790439997274613	142.6702387550402
chr1	144447572.0	0.049480292311820745	142.6704176757772
chr1	144448644.0	0.11853833955538434	142.6705447488772
chr1	144450507.0	0.11034490122488967	142.6707503214282
chr1	144455765.0	0.23013000685080123	142.6719603450042
chr1	144457590.0	0.16478948548691022	142.67226108581522
chr1	144458352.0	0.08354554329421537	142.6723247475192
chr1	144459445.0	0.09865480147274412	142.67243257721722
chr1	144461278.0	0.09822849372329698	142.67261263004622
chr1	144461531.0	0.09285534384785724	142.6726361224482
chr1	144462226.0	0.21594014817487045	142.6727862008512
chr1	144463405.0	0.26057261068261844	142.6730934159592
chr1	144465479.0	0.5683186822602101	142.6742721089062
chr1	144467220.0	27.604678427919097	142.7223318540492
chr1	144469215.0	8.009201972437044	142.7383102119842
chr1	144469915.0	4.79071213853948	142.7416637104812
chr1	144470942.0	0.6819504712767636	142.7423640736152
chr1	144472615.0	0.610378586380494	142.7433852369902
chr1	144473279.0	0.395990313268226	142.74364817455822
chr1	144476316.0	0.4449250622275331	142.7449994119722
chr1	144476759.0	0.5731368148814209	142.7452533115812
chr1	144477472.0	0.37182938713496394	142.74551842593422
chr1	144479414.0	0.26456716683971776	142.74603221537222
chr1	144483181.0	0.20268341146365923	142.7467957237832
chr1	144483662.0	0.12159596880140984	142.7468542114442
chr1	144486039.0	0.10163963736264071	142.7470958088622
chr1	144487418.0	0.10274194414359307	142.7472374900032
chr1	144489564.0	0.0974299417575923	142.7474465746582
chr1	144489787.0	0.037621560595286076	142.7474549642662
chr1	144491716.0	0.06873874442909454	142.74758756130421
chr1	144492837.0	0.04975245227120487	142.7476433338032
chr1	144494478.0	0.0498934509448569	142.7477252089562
chr1	144497837.0	0.061613685022313215	142.7479321693242
chr1	144497951.0	0.026470587749029443	142.7479351869712
chr1	144500193.0	0.07420159366991828	142.7481015469442
chr1	144501059.0	0.08603613509593035	142.7481760542372
chr1	144502164.0	0.1450814886950401	142.7483363692822
chr1	144503917.0	0.1257648670805469	142.7485568350942
chr1	144506086.0	0.13287204379906997	142.7488450345572
chr1	144507265.0	0.09858432060101949	142.7489612654712
chr1	144510783.0	0.056395199543546555	142.7491596637832
chr1	144511100.0	0.07577216410291131	142.7491836835592
chr1	144511495.0	0.09005580759088544	142.7492192556032
chr1	144513716.0	0.08311814182906675	142.7494038609962
chr1	144514814.0	0.08638982969183377	142.7494987170292
chr1	144518311.0	0.08159719759439263	142.7497840624292
chr1	144522011.0	0.08262471054250282	142.7500897738582
chr1	144522455.0	0.08342049770479551	142.7501268125592
chr1	144523298.0	0.07823127286664919	142.75019276152221
chr1	144523358.0	0.008915099651100414	142.7501932964282
chr1	144531629.0	0.08375899444000948	142.7508860670712
chr1	144532419.0	0.08100180884521481	142.7509500585002
chr1	144532704.0	0.06993687726096316	142.7509699905102
chr1	144534639.0	0.0745174480595734	142.7511141817722
chr1	144537533.0	0.07585188701115435	142.75133369713322
chr1	144538326.0	0.07614136567428356	142.7513940772362
chr1	144540327.0	0.0774644837630889	142.7515490836682
chr1	144546718.0	0.07808212580111133	142.7520481065342
chr1	144546761.0	0.02473672045494442	142.75204917021318
chr1	144547751.0	0.12711874344082813	142.7521750177692
chr1	144550384.0	0.14717992328769816	142.7525625425072
chr1	144550723.0	0.14399384071471358	142.7526113564192
chr1	144553569.0	0.15532265636231793	142.75305340469922
chr1	144559440.0	0.15582117509562451	142.7539682308182
chr1	144561933.0	0.15181413317178585	142.7543467034522
chr1	144565706.0	0.15457200424126882	142.7549299036242
chr1	144566276.0	0.1642936421388329	142.75502355100022
chr1	144567180.0	0.17219988493540198	142.7551792196962
chr1	144570523.0	0.17497705623907792	142.7557641679952
chr1	144573462.0	0.16105784722430425	142.7562375170082
chr1	144573505.0	0.027649767870634393	142.75623870594822
chr1	144573985.0	0.41625592495838265	142.7564385087922
chr1	144577092.0	0.2816851615685441	142.7573137045892
chr1	144580512.0	0.22969830790013174	142.7580992728022
chr1	144583434.0	0.2980533757701036	142.7589701847662
chr1	144586221.0	0.5195252612141884	142.76041810166922
chr1	144594469.0	0.7948181805253196	142.7669737620222
chr1	144596150.0	49.180708355166296	142.84964653276722
chr1	144599976.0	0.6755350878199218	142.85223113001322
chr1	144600852.0	0.4534642397064995	142.8526283646872
chr1	144602275.0	0.3492594139026918	142.8531253608332
chr1	144603050.0	0.3357130968182783	142.85338553848322
chr1	144606489.0	0.3072891366587961	142.8544423058242
chr1	144607702.0	0.15205444764799092	142.8546267478692
chr1	144610424.0	0.13911481227490924	142.8550054183882
chr1	144611057.0	0.5434046113655953	142.8553493935072
chr1	144611754.0	27.689546169303828	142.8746490071872
chr1	144611805.0	4.56297056909231	142.87488171868623
chr1	144612332.0	1.1589259164546686	142.8754924726442
chr1	144612399.0	0.4667936120292881	142.8755237478162
chr1	144613725.0	0.5379011877752018	142.8762370047912
chr1	144615838.0	11.907349358729322	142.9013972339862
chr1	144624078.0	0.9015010559465411	142.9088256026872
chr1	144626796.0	0.6659822266467307	142.9106357423792
chr1	144628624.0	2.1689361329219072	142.9146005576302
chr1	144631049.0	1.5429023026805113	142.9183420957142
chr1	144632941.0	1.5733963890109535	142.9213189616822
chr1	144633614.0	1.2308605720537624	142.9221473308472
chr1	144637783.0	0.9215356322873581	142.9259892128982
chr1	144640518.0	0.17692176343737892	142.9264730939212
chr1	144641828.0	0.1766849954200906	142.9267045512652
chr1	144646145.0	3.362723337964357	142.9412214279152
chr1	144653358.0	3.302570653264845	142.9650428700372
chr1	144653433.0	9.748058120067071	142.9657739743962
chr1	144653489.0	1.4695231429178486	142.9658562676922
chr1	144653839.0	6.901292140030689	142.9682717199412
chr1	144655102.0	7.713897229610638	142.9780143721422
chr1	144657339.0	2.94838351362426	142.9846099060622
chr1	144659418.0	12.083316962489251	143.0097311220272
chr1	144664395.0	18.752932851519457	143.10306446882922
chr1	144666211.0	1.0023799818258097	143.1048847908762
chr1	144666409.0	0.03843632827504211	143.1048924012692
chr1	144668943.0	0.2958778567454415	143.1056421557582
chr1	144672860.0	0.30316574521471634	143.1068296559822
chr1	144681012.0	0.28908031047510263	143.1091862386732
chr1	144690107.0	0.33979039549199563	143.1122766323202
chr1	144690699.0	0.2807134882021034	143.11244281470522
chr1	144694061.0	0.2585971882734071	143.1133122184522
chr1	144698358.0	0.07249023970080383	143.1136237090122
chr1	144705600.0	0.0633647123751466	143.1140825962592
chr1	144710077.0	0.05970583850379299	143.1143498992982
chr1	144710098.0	0.031449524212370135	143.1143505597382
chr1	144713741.0	0.05390376256226726	143.1145469311452
chr1	144713922.0	0.032863856323822084	143.1145528795032
chr1	144715659.0	0.0713226361506723	143.1146767669222
chr1	144719869.0	0.1330171161495343	143.1152367689812
chr1	144722206.0	0.14086852931321722	143.1155659787342
